date,East Midlands,East of England,England,London,North East,North West,Northern Ireland,Scotland,South East,South West,Wales,West Midlands,Yorkshire and The Humber
1968-04-01,2914.0,,3218.0,4730.0,,,3465.0,2738.0,,3347.0,2732.0,,2553.0
1968-05-01,2914.0,,3218.0,4730.0,,,3465.0,2738.0,,3347.0,2732.0,,2553.0
1968-06-01,2914.0,,3218.0,4730.0,,,3465.0,2738.0,,3347.0,2732.0,,2553.0
1968-07-01,3057.0,,3327.0,4865.0,,,3326.0,3001.0,,3429.0,2864.0,,2581.0
1968-08-01,3057.0,,3327.0,4865.0,,,3326.0,3001.0,,3429.0,2864.0,,2581.0
1968-09-01,3057.0,,3327.0,4865.0,,,3326.0,3001.0,,3429.0,2864.0,,2581.0
1968-10-01,2961.0,,3309.0,4757.0,,,3704.0,2811.0,,3512.0,2878.0,,2581.0
1968-11-01,2961.0,,3309.0,4757.0,,,3704.0,2811.0,,3512.0,2878.0,,2581.0
1968-12-01,2961.0,,3309.0,4757.0,,,3704.0,2811.0,,3512.0,2878.0,,2581.0
1969-01-01,2995.0,,3364.0,4919.0,,,3485.0,3031.0,,3553.0,2878.0,,2624.0
1969-02-01,2995.0,,3364.0,4919.0,,,3485.0,3031.0,,3553.0,2878.0,,2624.0
1969-03-01,2995.0,,3364.0,4919.0,,,3485.0,3031.0,,3553.0,2878.0,,2624.0
1969-04-01,2995.0,,3419.0,4811.0,,,3684.0,3060.0,,3655.0,2805.0,,2695.0
1969-05-01,2995.0,,3419.0,4811.0,,,3684.0,3060.0,,3655.0,2805.0,,2695.0
1969-06-01,2995.0,,3419.0,4811.0,,,3684.0,3060.0,,3655.0,2805.0,,2695.0
1969-07-01,3043.0,,3474.0,4973.0,,,3425.0,3031.0,,3635.0,2893.0,,2781.0
1969-08-01,3043.0,,3474.0,4973.0,,,3425.0,3031.0,,3635.0,2893.0,,2781.0
1969-09-01,3043.0,,3474.0,4973.0,,,3425.0,3031.0,,3635.0,2893.0,,2781.0
1969-10-01,3059.0,,3492.0,4946.0,,,3505.0,3001.0,,3655.0,3127.0,,2695.0
1969-11-01,3059.0,,3492.0,4946.0,,,3505.0,3001.0,,3655.0,3127.0,,2695.0
1969-12-01,3059.0,,3492.0,4946.0,,,3505.0,3001.0,,3655.0,3127.0,,2695.0
1970-01-01,3043.0,,3510.0,5298.0,,,3784.0,3104.0,,3614.0,3010.0,,2738.0
1970-02-01,3043.0,,3510.0,5298.0,,,3784.0,3104.0,,3614.0,3010.0,,2738.0
1970-03-01,3043.0,,3510.0,5298.0,,,3784.0,3104.0,,3614.0,3010.0,,2738.0
1970-04-01,3011.0,,3565.0,5190.0,,,3744.0,3294.0,,3779.0,3127.0,,2795.0
1970-05-01,3011.0,,3565.0,5190.0,,,3744.0,3294.0,,3779.0,3127.0,,2795.0
1970-06-01,3011.0,,3565.0,5190.0,,,3744.0,3294.0,,3779.0,3127.0,,2795.0
1970-07-01,3249.0,,3730.0,5568.0,,,3883.0,3236.0,,3922.0,3273.0,,2909.0
1970-08-01,3249.0,,3730.0,5568.0,,,3883.0,3236.0,,3922.0,3273.0,,2909.0
1970-09-01,3249.0,,3730.0,5568.0,,,3883.0,3236.0,,3922.0,3273.0,,2909.0
1970-10-01,3312.0,,3730.0,5622.0,,,3764.0,3353.0,,4004.0,3214.0,,2824.0
1970-11-01,3312.0,,3730.0,5622.0,,,3764.0,3353.0,,4004.0,3214.0,,2824.0
1970-12-01,3312.0,,3730.0,5622.0,,,3764.0,3353.0,,4004.0,3214.0,,2824.0
1971-01-01,3296.0,,3839.0,5757.0,,,4062.0,3294.0,,4148.0,3156.0,,2881.0
1971-02-01,3296.0,,3839.0,5757.0,,,4062.0,3294.0,,4148.0,3156.0,,2881.0
1971-03-01,3296.0,,3839.0,5757.0,,,4062.0,3294.0,,4148.0,3156.0,,2881.0
1971-04-01,3391.0,,3949.0,6109.0,,,4062.0,3353.0,,4148.0,3360.0,,2995.0
1971-05-01,3391.0,,3949.0,6109.0,,,4062.0,3353.0,,4148.0,3360.0,,2995.0
1971-06-01,3391.0,,3949.0,6109.0,,,4062.0,3353.0,,4148.0,3360.0,,2995.0
1971-07-01,3534.0,,4168.0,6379.0,,,4242.0,3719.0,,4415.0,3521.0,,3166.0
1971-08-01,3534.0,,4168.0,6379.0,,,4242.0,3719.0,,4415.0,3521.0,,3166.0
1971-09-01,3534.0,,4168.0,6379.0,,,4242.0,3719.0,,4415.0,3521.0,,3166.0
1971-10-01,3661.0,,4388.0,6757.0,,,3903.0,3558.0,,4662.0,3506.0,,3237.0
1971-11-01,3661.0,,4388.0,6757.0,,,3903.0,3558.0,,4662.0,3506.0,,3237.0
1971-12-01,3661.0,,4388.0,6757.0,,,3903.0,3558.0,,4662.0,3506.0,,3237.0
1972-01-01,3803.0,,4644.0,7541.0,,,4222.0,3733.0,,4990.0,3813.0,,3323.0
1972-02-01,3803.0,,4644.0,7541.0,,,4222.0,3733.0,,4990.0,3813.0,,3323.0
1972-03-01,3803.0,,4644.0,7541.0,,,4222.0,3733.0,,4990.0,3813.0,,3323.0
1972-04-01,4136.0,,5119.0,8433.0,,,4282.0,4114.0,,5627.0,3959.0,,3551.0
1972-05-01,4136.0,,5119.0,8433.0,,,4282.0,4114.0,,5627.0,3959.0,,3551.0
1972-06-01,4136.0,,5119.0,8433.0,,,4282.0,4114.0,,5627.0,3959.0,,3551.0
1972-07-01,4738.0,,5905.0,9569.0,,,4979.0,4363.0,,6674.0,4412.0,,3879.0
1972-08-01,4738.0,,5905.0,9569.0,,,4979.0,4363.0,,6674.0,4412.0,,3879.0
1972-09-01,4738.0,,5905.0,9569.0,,,4979.0,4363.0,,6674.0,4412.0,,3879.0
1972-10-01,5182.0,,6563.0,10758.0,,,4481.0,4392.0,,7372.0,4953.0,,4307.0
1972-11-01,5182.0,,6563.0,10758.0,,,4481.0,4392.0,,7372.0,4953.0,,4307.0
1972-12-01,5182.0,,6563.0,10758.0,,,4481.0,4392.0,,7372.0,4953.0,,4307.0
1973-01-01,5974.0,,7075.0,11271.0,,,4640.0,5066.0,,8132.0,5347.0,,4663.0
1973-02-01,5974.0,,7075.0,11271.0,,,4640.0,5066.0,,8132.0,5347.0,,4663.0
1973-03-01,5974.0,,7075.0,11271.0,,,4640.0,5066.0,,8132.0,5347.0,,4663.0
1973-04-01,6355.0,,7423.0,11434.0,,,4839.0,5256.0,,8461.0,5625.0,,5234.0
1973-05-01,6355.0,,7423.0,11434.0,,,4839.0,5256.0,,8461.0,5625.0,,5234.0
1973-06-01,6355.0,,7423.0,11434.0,,,4839.0,5256.0,,8461.0,5625.0,,5234.0
1973-07-01,6909.0,,7898.0,12001.0,,,5118.0,6120.0,,9118.0,6268.0,,5747.0
1973-08-01,6909.0,,7898.0,12001.0,,,5118.0,6120.0,,9118.0,6268.0,,5747.0
1973-09-01,6909.0,,7898.0,12001.0,,,5118.0,6120.0,,9118.0,6268.0,,5747.0
1973-10-01,7226.0,,7971.0,11650.0,,,6014.0,6046.0,,9015.0,6560.0,,6018.0
1973-11-01,7226.0,,7971.0,11650.0,,,6014.0,6046.0,,9015.0,6560.0,,6018.0
1973-12-01,7226.0,,7971.0,11650.0,,,6014.0,6046.0,,9015.0,6560.0,,6018.0
1974-01-01,6941.0,,8081.0,12055.0,,,6572.0,6237.0,,9303.0,6297.0,,6104.0
1974-02-01,6941.0,,8081.0,12055.0,,,6572.0,6237.0,,9303.0,6297.0,,6104.0
1974-03-01,6941.0,,8081.0,12055.0,,,6572.0,6237.0,,9303.0,6297.0,,6104.0
1974-04-01,7242.0,,8081.0,11623.0,,,7089.0,6398.0,,9056.0,6385.0,,6317.0
1974-05-01,7242.0,,8081.0,11623.0,,,7089.0,6398.0,,9056.0,6385.0,,6317.0
1974-06-01,7242.0,,8081.0,11623.0,,,7089.0,6398.0,,9056.0,6385.0,,6317.0
1974-07-01,7559.0,,8136.0,11569.0,,,7169.0,6456.0,,9385.0,6618.0,,6246.0
1974-08-01,7559.0,,8136.0,11569.0,,,7169.0,6456.0,,9385.0,6618.0,,6246.0
1974-09-01,7559.0,,8136.0,11569.0,,,7169.0,6456.0,,9385.0,6618.0,,6246.0
1974-10-01,7163.0,,8245.0,12028.0,,,6930.0,6442.0,,9262.0,6984.0,,6374.0
1974-11-01,7163.0,,8245.0,12028.0,,,6930.0,6442.0,,9262.0,6984.0,,6374.0
1974-12-01,7163.0,,8245.0,12028.0,,,6930.0,6442.0,,9262.0,6984.0,,6374.0
1975-01-01,7654.0,,8264.0,11515.0,,,7627.0,6691.0,,9467.0,6823.0,,6517.0
1975-02-01,7654.0,,8264.0,11515.0,,,7627.0,6691.0,,9467.0,6823.0,,6517.0
1975-03-01,7654.0,,8264.0,11515.0,,,7627.0,6691.0,,9467.0,6823.0,,6517.0
1975-04-01,7623.0,,8501.0,12218.0,,,7767.0,6983.0,,9364.0,6984.0,,6674.0
1975-05-01,7623.0,,8501.0,12218.0,,,7767.0,6983.0,,9364.0,6984.0,,6674.0
1975-06-01,7623.0,,8501.0,12218.0,,,7767.0,6983.0,,9364.0,6984.0,,6674.0
1975-07-01,7813.0,,8702.0,12542.0,,,8702.0,7525.0,,9590.0,7422.0,,7045.0
1975-08-01,7813.0,,8702.0,12542.0,,,8702.0,7525.0,,9590.0,7422.0,,7045.0
1975-09-01,7813.0,,8702.0,12542.0,,,8702.0,7525.0,,9590.0,7422.0,,7045.0
1975-10-01,8035.0,,8812.0,12109.0,,,8902.0,7657.0,,9672.0,7276.0,,7244.0
1975-11-01,8035.0,,8812.0,12109.0,,,8902.0,7657.0,,9672.0,7276.0,,7244.0
1975-12-01,8035.0,,8812.0,12109.0,,,8902.0,7657.0,,9672.0,7276.0,,7244.0
1976-01-01,8146.0,,8958.0,12515.0,,,9937.0,8096.0,,10206.0,7670.0,,7301.0
1976-02-01,8146.0,,8958.0,12515.0,,,9937.0,8096.0,,10206.0,7670.0,,7301.0
1976-03-01,8146.0,,8958.0,12515.0,,,9937.0,8096.0,,10206.0,7670.0,,7301.0
1976-04-01,8193.0,,9178.0,13001.0,,,9957.0,8579.0,,10227.0,7699.0,,7487.0
1976-05-01,8193.0,,9178.0,13001.0,,,9957.0,8579.0,,10227.0,7699.0,,7487.0
1976-06-01,8193.0,,9178.0,13001.0,,,9957.0,8579.0,,10227.0,7699.0,,7487.0
1976-07-01,8637.0,,9379.0,12947.0,,,11670.0,8887.0,,10186.0,7919.0,,7957.0
1976-08-01,8637.0,,9379.0,12947.0,,,11670.0,8887.0,,10186.0,7919.0,,7957.0
1976-09-01,8637.0,,9379.0,12947.0,,,11670.0,8887.0,,10186.0,7919.0,,7957.0
1976-10-01,8573.0,,9543.0,13353.0,,,10893.0,8901.0,,10391.0,8109.0,,7872.0
1976-11-01,8573.0,,9543.0,13353.0,,,10893.0,8901.0,,10391.0,8109.0,,7872.0
1976-12-01,8573.0,,9543.0,13353.0,,,10893.0,8901.0,,10391.0,8109.0,,7872.0
1977-01-01,8621.0,,9617.0,13758.0,,,12168.0,9018.0,,10288.0,7933.0,,7943.0
1977-02-01,8621.0,,9617.0,13758.0,,,12168.0,9018.0,,10288.0,7933.0,,7943.0
1977-03-01,8621.0,,9617.0,13758.0,,,12168.0,9018.0,,10288.0,7933.0,,7943.0
1977-04-01,8985.0,,9745.0,13272.0,,,12765.0,9180.0,,10494.0,8269.0,,7915.0
1977-05-01,8985.0,,9745.0,13272.0,,,12765.0,9180.0,,10494.0,8269.0,,7915.0
1977-06-01,8985.0,,9745.0,13272.0,,,12765.0,9180.0,,10494.0,8269.0,,7915.0
1977-07-01,9191.0,,10037.0,14110.0,,,12944.0,9619.0,,10802.0,8313.0,,8314.0
1977-08-01,9191.0,,10037.0,14110.0,,,12944.0,9619.0,,10802.0,8313.0,,8314.0
1977-09-01,9191.0,,10037.0,14110.0,,,12944.0,9619.0,,10802.0,8313.0,,8314.0
1977-10-01,9065.0,,10348.0,14272.0,,,13342.0,9853.0,,11397.0,8561.0,,8670.0
1977-11-01,9065.0,,10348.0,14272.0,,,13342.0,9853.0,,11397.0,8561.0,,8670.0
1977-12-01,9065.0,,10348.0,14272.0,,,13342.0,9853.0,,11397.0,8561.0,,8670.0
1978-01-01,9287.0,,10567.0,15002.0,,,13741.0,9765.0,,11459.0,9117.0,,8571.0
1978-02-01,9287.0,,10567.0,15002.0,,,13741.0,9765.0,,11459.0,9117.0,,8571.0
1978-03-01,9287.0,,10567.0,15002.0,,,13741.0,9765.0,,11459.0,9117.0,,8571.0
1978-04-01,9968.0,,11097.0,16407.0,,,14318.0,10278.0,,11972.0,9219.0,,9013.0
1978-05-01,9968.0,,11097.0,16407.0,,,14318.0,10278.0,,11972.0,9219.0,,9013.0
1978-06-01,9968.0,,11097.0,16407.0,,,14318.0,10278.0,,11972.0,9219.0,,9013.0
1978-07-01,10412.0,,11884.0,17110.0,,,15175.0,10980.0,,12670.0,9803.0,,9612.0
1978-08-01,10412.0,,11884.0,17110.0,,,15175.0,10980.0,,12670.0,9803.0,,9612.0
1978-09-01,10412.0,,11884.0,17110.0,,,15175.0,10980.0,,12670.0,9803.0,,9612.0
1978-10-01,10951.0,,12743.0,17975.0,,,16150.0,11522.0,,13841.0,10315.0,,9954.0
1978-11-01,10951.0,,12743.0,17975.0,,,16150.0,11522.0,,13841.0,10315.0,,9954.0
1978-12-01,10951.0,,12743.0,17975.0,,,16150.0,11522.0,,13841.0,10315.0,,9954.0
1979-01-01,11584.0,,13419.0,20218.0,,,15812.0,11815.0,,14580.0,10680.0,,10282.0
1979-02-01,11584.0,,13419.0,20218.0,,,15812.0,11815.0,,14580.0,10680.0,,10282.0
1979-03-01,11584.0,,13419.0,20218.0,,,15812.0,11815.0,,14580.0,10680.0,,10282.0
1979-04-01,12551.0,,14480.0,21543.0,,,17047.0,12313.0,,15874.0,11790.0,,11437.0
1979-05-01,12551.0,,14480.0,21543.0,,,17047.0,12313.0,,15874.0,11790.0,,11437.0
1979-06-01,12551.0,,14480.0,21543.0,,,17047.0,12313.0,,15874.0,11790.0,,11437.0
1979-07-01,13359.0,,15540.0,22813.0,,,18918.0,13425.0,,16962.0,12784.0,,12164.0
1979-08-01,13359.0,,15540.0,22813.0,,,18918.0,13425.0,,16962.0,12784.0,,12164.0
1979-09-01,13359.0,,15540.0,22813.0,,,18918.0,13425.0,,16962.0,12784.0,,12164.0
1979-10-01,13851.0,,16655.0,24327.0,,,20233.0,13396.0,,18482.0,13602.0,,12592.0
1979-11-01,13851.0,,16655.0,24327.0,,,20233.0,13396.0,,18482.0,13602.0,,12592.0
1979-12-01,13851.0,,16655.0,24327.0,,,20233.0,13396.0,,18482.0,13602.0,,12592.0
1980-01-01,14912.0,,17350.0,25732.0,,,18918.0,14040.0,,19242.0,13719.0,,13277.0
1980-02-01,14912.0,,17350.0,25732.0,,,18918.0,14040.0,,19242.0,13719.0,,13277.0
1980-03-01,14912.0,,17350.0,25732.0,,,18918.0,14040.0,,19242.0,13719.0,,13277.0
1980-04-01,15657.0,,18063.0,27057.0,,,19775.0,14157.0,,19694.0,14435.0,,14175.0
1980-05-01,15657.0,,18063.0,27057.0,,,19775.0,14157.0,,19694.0,14435.0,,14175.0
1980-06-01,15657.0,,18063.0,27057.0,,,19775.0,14157.0,,19694.0,14435.0,,14175.0
1980-07-01,16735.0,,18630.0,27246.0,,,21169.0,15167.0,,21645.0,14844.0,,14745.0
1980-08-01,16735.0,,18630.0,27246.0,,,21169.0,15167.0,,21645.0,14844.0,,14745.0
1980-09-01,16735.0,,18630.0,27246.0,,,21169.0,15167.0,,21645.0,14844.0,,14745.0
1980-10-01,16164.0,,18813.0,27760.0,,,19854.0,14933.0,,21295.0,15574.0,,14831.0
1980-11-01,16164.0,,18813.0,27760.0,,,19854.0,14933.0,,21295.0,15574.0,,14831.0
1980-12-01,16164.0,,18813.0,27760.0,,,19854.0,14933.0,,21295.0,15574.0,,14831.0
1981-01-01,16402.0,,18849.0,26624.0,,,19217.0,15358.0,,20392.0,15034.0,,15458.0
1981-02-01,16402.0,,18849.0,26624.0,,,19217.0,15358.0,,20392.0,15034.0,,15458.0
1981-03-01,16402.0,,18849.0,26624.0,,,19217.0,15358.0,,20392.0,15034.0,,15458.0
1981-04-01,17147.0,,19343.0,28381.0,,,18918.0,16134.0,,21419.0,15823.0,,16143.0
1981-05-01,17147.0,,19343.0,28381.0,,,18918.0,16134.0,,21419.0,15823.0,,16143.0
1981-06-01,17147.0,,19343.0,28381.0,,,18918.0,16134.0,,21419.0,15823.0,,16143.0
1981-07-01,17559.0,,19599.0,28111.0,,,19496.0,16295.0,,22096.0,17167.0,,16385.0
1981-08-01,17559.0,,19599.0,28111.0,,,19496.0,16295.0,,22096.0,17167.0,,16385.0
1981-09-01,17559.0,,19599.0,28111.0,,,19496.0,16295.0,,22096.0,17167.0,,16385.0
1981-10-01,17210.0,,19270.0,28273.0,,,19775.0,16368.0,,20700.0,15384.0,,16143.0
1981-11-01,17210.0,,19270.0,28273.0,,,19775.0,16368.0,,20700.0,15384.0,,16143.0
1981-12-01,17210.0,,19270.0,28273.0,,,19775.0,16368.0,,20700.0,15384.0,,16143.0
1982-01-01,17369.0,,18740.0,26300.0,,,19277.0,16295.0,,21172.0,15472.0,,15487.0
1982-02-01,17369.0,,18740.0,26300.0,,,19277.0,16295.0,,21172.0,15472.0,,15487.0
1982-03-01,17369.0,,18740.0,26300.0,,,19277.0,16295.0,,21172.0,15472.0,,15487.0
1982-04-01,17907.0,,19526.0,28273.0,,,20392.0,17027.0,,21809.0,16801.0,,15829.0
1982-05-01,17907.0,,19526.0,28273.0,,,20392.0,17027.0,,21809.0,16801.0,,15829.0
1982-06-01,17907.0,,19526.0,28273.0,,,20392.0,17027.0,,21809.0,16801.0,,15829.0
1982-07-01,18193.0,,20038.0,28787.0,,,20014.0,17173.0,,21994.0,17181.0,,16229.0
1982-08-01,18193.0,,20038.0,28787.0,,,20014.0,17173.0,,21994.0,17181.0,,16229.0
1982-09-01,18193.0,,20038.0,28787.0,,,20014.0,17173.0,,21994.0,17181.0,,16229.0
1982-10-01,17194.0,,20312.0,29733.0,,,20930.0,17729.0,,22856.0,17254.0,,16713.0
1982-11-01,17194.0,,20312.0,29733.0,,,20930.0,17729.0,,22856.0,17254.0,,16713.0
1982-12-01,17194.0,,20312.0,29733.0,,,20930.0,17729.0,,22856.0,17254.0,,16713.0
1983-01-01,18858.0,,21025.0,30273.0,,,19914.0,18154.0,,22795.0,17094.0,,16970.0
1983-02-01,18858.0,,21025.0,30273.0,,,19914.0,18154.0,,22795.0,17094.0,,16970.0
1983-03-01,18858.0,,21025.0,30273.0,,,19914.0,18154.0,,22795.0,17094.0,,16970.0
1983-04-01,19334.0,,21573.0,31084.0,,,21706.0,19472.0,,24232.0,17824.0,,17826.0
1983-05-01,19334.0,,21573.0,31084.0,,,21706.0,19472.0,,24232.0,17824.0,,17826.0
1983-06-01,19334.0,,21573.0,31084.0,,,21706.0,19472.0,,24232.0,17824.0,,17826.0
1983-07-01,19809.0,,22487.0,32436.0,,,23100.0,19032.0,,24643.0,18993.0,,18681.0
1983-08-01,19809.0,,22487.0,32436.0,,,23100.0,19032.0,,24643.0,18993.0,,18681.0
1983-09-01,19809.0,,22487.0,32436.0,,,23100.0,19032.0,,24643.0,18993.0,,18681.0
1983-10-01,19968.0,,22670.0,33247.0,,,23100.0,19911.0,,25464.0,19285.0,,18681.0
1983-11-01,19968.0,,22670.0,33247.0,,,23100.0,19911.0,,25464.0,19285.0,,18681.0
1983-12-01,19968.0,,22670.0,33247.0,,,23100.0,19911.0,,25464.0,19285.0,,18681.0
1984-01-01,20760.0,,23036.0,33787.0,,,22901.0,19325.0,,24848.0,18555.0,,18539.0
1984-02-01,20760.0,,23036.0,33787.0,,,22901.0,19325.0,,24848.0,18555.0,,18539.0
1984-03-01,20760.0,,23036.0,33787.0,,,22901.0,19325.0,,24848.0,18555.0,,18539.0
1984-04-01,21394.0,,23767.0,37031.0,,,22105.0,20204.0,,25875.0,18701.0,,18824.0
1984-05-01,21394.0,,23767.0,37031.0,,,22105.0,20204.0,,25875.0,18701.0,,18824.0
1984-06-01,21394.0,,23767.0,37031.0,,,22105.0,20204.0,,25875.0,18701.0,,18824.0
1984-07-01,21711.0,,24681.0,37842.0,,,22503.0,20936.0,,26696.0,19285.0,,19965.0
1984-08-01,21711.0,,24681.0,37842.0,,,22503.0,20936.0,,26696.0,19285.0,,19965.0
1984-09-01,21711.0,,24681.0,37842.0,,,22503.0,20936.0,,26696.0,19285.0,,19965.0
1984-10-01,21711.0,,25047.0,38653.0,,,22503.0,20789.0,,27107.0,19577.0,,19394.0
1984-11-01,21711.0,,25047.0,38653.0,,,22503.0,20789.0,,27107.0,19577.0,,19394.0
1984-12-01,21711.0,,25047.0,38653.0,,,22503.0,20789.0,,27107.0,19577.0,,19394.0
1985-01-01,22345.0,,25047.0,38382.0,,,23100.0,20643.0,,26696.0,20308.0,,19965.0
1985-02-01,22345.0,,25047.0,38382.0,,,23100.0,20643.0,,26696.0,20308.0,,19965.0
1985-03-01,22345.0,,25047.0,38382.0,,,23100.0,20643.0,,26696.0,20308.0,,19965.0
1985-04-01,21869.0,,25961.0,41626.0,,,22702.0,21668.0,,28545.0,20162.0,,20250.0
1985-05-01,21869.0,,25961.0,41626.0,,,22702.0,21668.0,,28545.0,20162.0,,20250.0
1985-06-01,21869.0,,25961.0,41626.0,,,22702.0,21668.0,,28545.0,20162.0,,20250.0
1985-07-01,23613.0,,26692.0,42437.0,,,24694.0,21521.0,,28955.0,20746.0,,20250.0
1985-08-01,23613.0,,26692.0,42437.0,,,24694.0,21521.0,,28955.0,20746.0,,20250.0
1985-09-01,23613.0,,26692.0,42437.0,,,24694.0,21521.0,,28955.0,20746.0,,20250.0
1985-10-01,24088.0,,27424.0,44870.0,,,24893.0,21961.0,,30187.0,20746.0,,21391.0
1985-11-01,24088.0,,27424.0,44870.0,,,24893.0,21961.0,,30187.0,20746.0,,21391.0
1985-12-01,24088.0,,27424.0,44870.0,,,24893.0,21961.0,,30187.0,20746.0,,21391.0
1986-01-01,23771.0,,28155.0,46491.0,,,25092.0,22107.0,,31009.0,20892.0,,20963.0
1986-02-01,23771.0,,28155.0,46491.0,,,25092.0,22107.0,,31009.0,20892.0,,20963.0
1986-03-01,23771.0,,28155.0,46491.0,,,25092.0,22107.0,,31009.0,20892.0,,20963.0
1986-04-01,25673.0,,29435.0,50276.0,,,26287.0,22693.0,,32446.0,21038.0,,22104.0
1986-05-01,25673.0,,29435.0,50276.0,,,26287.0,22693.0,,32446.0,21038.0,,22104.0
1986-06-01,25673.0,,29435.0,50276.0,,,26287.0,22693.0,,32446.0,21038.0,,22104.0
1986-07-01,25514.0,,30897.0,52438.0,,,26088.0,22693.0,,33678.0,22938.0,,22247.0
1986-08-01,25514.0,,30897.0,52438.0,,,26088.0,22693.0,,33678.0,22938.0,,22247.0
1986-09-01,25514.0,,30897.0,52438.0,,,26088.0,22693.0,,33678.0,22938.0,,22247.0
1986-10-01,26624.0,,31994.0,56222.0,,,26486.0,23132.0,,34705.0,22645.0,,23102.0
1986-11-01,26624.0,,31994.0,56222.0,,,26486.0,23132.0,,34705.0,22645.0,,23102.0
1986-12-01,26624.0,,31994.0,56222.0,,,26486.0,23132.0,,34705.0,22645.0,,23102.0
1987-01-01,27416.0,,32908.0,57574.0,,,26486.0,23571.0,,36143.0,23376.0,,22960.0
1987-02-01,27416.0,,32908.0,57574.0,,,26486.0,23571.0,,36143.0,23376.0,,22960.0
1987-03-01,27416.0,,32908.0,57574.0,,,26486.0,23571.0,,36143.0,23376.0,,22960.0
1987-04-01,28525.0,,34554.0,60817.0,,,27681.0,24303.0,,37580.0,23522.0,,23530.0
1987-05-01,28525.0,,34554.0,60817.0,,,27681.0,24303.0,,37580.0,23522.0,,23530.0
